"response_uuid","Trial","Usable frames (%)","has_icatcher","icatcher_file_names"
"08eee7ba-ef32-489d-9d25-e6cd14a0b267","17",0.576,TRUE,"12-test-trial-2_08eee7ba-ef32-489d-9d25-e6cd14a0b267_1695316496822_822.txt"
"08eee7ba-ef32-489d-9d25-e6cd14a0b267","18",0.497,TRUE,"12-test-trial-2_08eee7ba-ef32-489d-9d25-e6cd14a0b267_1695316496822_822.txt"
"08eee7ba-ef32-489d-9d25-e6cd14a0b267","19",0.424,TRUE,"12-test-trial-2_08eee7ba-ef32-489d-9d25-e6cd14a0b267_1695316496822_822.txt"
"08eee7ba-ef32-489d-9d25-e6cd14a0b267","2",0.311,TRUE,"12-test-trial-2_08eee7ba-ef32-489d-9d25-e6cd14a0b267_1695316496822_822.txt"
"08eee7ba-ef32-489d-9d25-e6cd14a0b267","20",0.715,TRUE,"12-test-trial-2_08eee7ba-ef32-489d-9d25-e6cd14a0b267_1695316496822_822.txt"
"08eee7ba-ef32-489d-9d25-e6cd14a0b267","3",0.265,TRUE,"12-test-trial-2_08eee7ba-ef32-489d-9d25-e6cd14a0b267_1695316496822_822.txt"
"08eee7ba-ef32-489d-9d25-e6cd14a0b267","4",0.517,TRUE,"12-test-trial-2_08eee7ba-ef32-489d-9d25-e6cd14a0b267_1695316496822_822.txt"
"08eee7ba-ef32-489d-9d25-e6cd14a0b267","5",0.57,TRUE,"12-test-trial-2_08eee7ba-ef32-489d-9d25-e6cd14a0b267_1695316496822_822.txt"
"08eee7ba-ef32-489d-9d25-e6cd14a0b267","6",0.642,TRUE,"12-test-trial-2_08eee7ba-ef32-489d-9d25-e6cd14a0b267_1695316496822_822.txt"
"08eee7ba-ef32-489d-9d25-e6cd14a0b267","7",0.424,TRUE,"12-test-trial-2_08eee7ba-ef32-489d-9d25-e6cd14a0b267_1695316496822_822.txt"
"08eee7ba-ef32-489d-9d25-e6cd14a0b267","8",0.338,TRUE,"12-test-trial-2_08eee7ba-ef32-489d-9d25-e6cd14a0b267_1695316496822_822.txt"
"08eee7ba-ef32-489d-9d25-e6cd14a0b267","9",0.397,TRUE,"12-test-trial-2_08eee7ba-ef32-489d-9d25-e6cd14a0b267_1695316496822_822.txt"
"095b6236-bad8-4356-8325-878f7a78c608","1",0.934,TRUE,"14-test-trial-3_095b6236-bad8-4356-8325-878f7a78c608_1697930049874_451.txt"
"095b6236-bad8-4356-8325-878f7a78c608","10",0.238,TRUE,"14-test-trial-3_095b6236-bad8-4356-8325-878f7a78c608_1697930049874_451.txt"
"095b6236-bad8-4356-8325-878f7a78c608","11",0.695,TRUE,"14-test-trial-3_095b6236-bad8-4356-8325-878f7a78c608_1697930049874_451.txt"
"095b6236-bad8-4356-8325-878f7a78c608","12",0.318,TRUE,"14-test-trial-3_095b6236-bad8-4356-8325-878f7a78c608_1697930049874_451.txt"
"095b6236-bad8-4356-8325-878f7a78c608","13",0.556,TRUE,"14-test-trial-3_095b6236-bad8-4356-8325-878f7a78c608_1697930049874_451.txt"
"095b6236-bad8-4356-8325-878f7a78c608","14",0.636,TRUE,"14-test-trial-3_095b6236-bad8-4356-8325-878f7a78c608_1697930049874_451.txt"
"095b6236-bad8-4356-8325-878f7a78c608","15",0.391,TRUE,"14-test-trial-3_095b6236-bad8-4356-8325-878f7a78c608_1697930049874_451.txt"
"095b6236-bad8-4356-8325-878f7a78c608","16",0.411,TRUE,"14-test-trial-3_095b6236-bad8-4356-8325-878f7a78c608_1697930049874_451.txt"
"095b6236-bad8-4356-8325-878f7a78c608","17",0.358,TRUE,"14-test-trial-3_095b6236-bad8-4356-8325-878f7a78c608_1697930049874_451.txt"
"095b6236-bad8-4356-8325-878f7a78c608","18",0.358,TRUE,"14-test-trial-3_095b6236-bad8-4356-8325-878f7a78c608_1697930049874_451.txt"
"095b6236-bad8-4356-8325-878f7a78c608","19",0.384,TRUE,"14-test-trial-3_095b6236-bad8-4356-8325-878f7a78c608_1697930049874_451.txt"
"095b6236-bad8-4356-8325-878f7a78c608","2",0.384,TRUE,"14-test-trial-3_095b6236-bad8-4356-8325-878f7a78c608_1697930049874_451.txt"
"095b6236-bad8-4356-8325-878f7a78c608","20",0.377,TRUE,"14-test-trial-3_095b6236-bad8-4356-8325-878f7a78c608_1697930049874_451.txt"
"095b6236-bad8-4356-8325-878f7a78c608","3",0.311,TRUE,"14-test-trial-3_095b6236-bad8-4356-8325-878f7a78c608_1697930049874_451.txt"
"095b6236-bad8-4356-8325-878f7a78c608","4",0.563,TRUE,"14-test-trial-3_095b6236-bad8-4356-8325-878f7a78c608_1697930049874_451.txt"
"095b6236-bad8-4356-8325-878f7a78c608","5",0.616,TRUE,"14-test-trial-3_095b6236-bad8-4356-8325-878f7a78c608_1697930049874_451.txt"
"095b6236-bad8-4356-8325-878f7a78c608","6",0.603,TRUE,"14-test-trial-3_095b6236-bad8-4356-8325-878f7a78c608_1697930049874_451.txt"
"095b6236-bad8-4356-8325-878f7a78c608","7",0.291,TRUE,"14-test-trial-3_095b6236-bad8-4356-8325-878f7a78c608_1697930049874_451.txt"
"095b6236-bad8-4356-8325-878f7a78c608","8",0.232,TRUE,"14-test-trial-3_095b6236-bad8-4356-8325-878f7a78c608_1697930049874_451.txt"
"095b6236-bad8-4356-8325-878f7a78c608","9",0.669,TRUE,"14-test-trial-3_095b6236-bad8-4356-8325-878f7a78c608_1697930049874_451.txt"
"0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e","1",0,TRUE,"16-test-trial-4_0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e_1697145177971_686.txt"
"0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e","10",0,TRUE,"16-test-trial-4_0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e_1697145177971_686.txt"
"0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e","11",0.026,TRUE,"16-test-trial-4_0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e_1697145177971_686.txt"
"0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e","12",0,TRUE,"16-test-trial-4_0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e_1697145177971_686.txt"
"0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e","13",0,TRUE,"16-test-trial-4_0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e_1697145177971_686.txt"
"0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e","14",0,TRUE,"16-test-trial-4_0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e_1697145177971_686.txt"
